city,date,precipitation,temperature,humidity,soil_wetness
Multan,2022-08-13,0.62,32.02,67.67,0.54
Multan,2022-08-14,7.29,30.17,77.21,0.55
Multan,2022-08-15,11.0,30.51,74.05,0.55
Multan,2022-08-16,7.08,30.44,76.21,0.56
Multan,2022-08-17,27.86,29.45,78.65,0.57
Multan,2022-08-18,10.04,29.11,82.2,0.61
Multan,2022-08-19,1.03,29.26,78.92,0.6
Multan,2022-08-20,3.2,29.15,78.52,0.59
Multan,2022-08-21,4.7,29.96,75.56,0.59
Multan,2022-08-22,3.69,31.21,69.57,0.59
Multan,2022-08-23,8.49,31.31,72.45,0.59
Multan,2022-08-24,8.94,29.12,80.26,0.59
Multan,2022-08-25,22.12,28.33,82.95,0.61
Multan,2022-08-26,9.43,28.73,80.14,0.63
Multan,2022-08-27,0.19,28.68,79.51,0.62
Multan,2022-08-28,0.13,29.35,79.46,0.61
Multan,2022-08-29,1.33,30.2,78.23,0.6
Multan,2022-08-30,0.49,30.52,75.77,0.6
Multan,2022-08-31,0.01,30.45,75.87,0.59
Multan,2022-09-01,0.0,30.74,75.75,0.58
Multan,2022-09-02,0.0,30.79,75.52,0.57
Multan,2022-09-03,0.0,30.79,75.4,0.56
Multan,2022-09-04,0.0,30.16,70.56,0.55
Multan,2022-09-05,0.23,30.88,69.41,0.54
Multan,2022-09-06,0.46,31.34,67.35,0.54
Multan,2022-09-07,0.08,31.55,66.08,0.53
Multan,2022-09-08,0.0,32.16,64.31,0.53
Multan,2022-09-09,0.0,32.67,61.81,0.52
Multan,2022-09-10,0.0,32.87,56.52,0.51
Multan,2022-09-11,0.57,32.48,60.5,0.51
Multan,2022-09-12,5.46,30.97,67.93,0.51
Multan,2022-09-13,0.15,31.38,65.25,0.51
Multan,2022-09-14,0.0,32.24,59.34,0.5
Multan,2022-09-15,0.0,32.41,56.31,0.49
Multan,2022-09-16,0.0,30.69,54.91,0.49
Multan,2022-09-17,0.0,30.29,59.14,0.48
Multan,2022-09-18,0.0,31.04,61.98,0.48
Multan,2022-09-19,0.0,31.08,62.79,0.47
Multan,2022-09-20,0.0,31.42,63.25,0.47
Multan,2022-09-21,0.0,32.2,58.73,0.47
Multan,2022-09-22,0.0,32.55,54.21,0.46
Multan,2022-09-23,0.0,31.94,53.22,0.46
Multan,2022-09-24,0.02,31.25,58.33,0.45
Multan,2022-09-25,0.0,31.01,59.09,0.45
Multan,2022-09-26,0.7,30.64,62.48,0.45
Multan,2022-09-27,0.0,30.48,58.86,0.44
Multan,2022-09-28,0.0,30.63,59.07,0.44
Multan,2022-09-29,0.0,30.79,55.34,0.44
Multan,2022-09-30,0.0,30.57,51.31,0.44
Multan,2022-10-01,0.0,30.45,51.34,0.43
Multan,2022-10-02,0.0,30.5,48.23,0.43
Multan,2022-10-03,0.0,30.83,48.42,0.43
Multan,2022-10-04,0.0,31.22,41.76,0.43
Multan,2022-10-05,0.0,30.73,41.81,0.43
Multan,2022-10-06,0.0,30.11,40.41,0.42
Multan,2022-10-07,0.0,30.21,41.93,0.42
Multan,2022-10-08,0.0,29.52,45.24,0.42
Multan,2022-10-09,0.0,29.45,47.42,0.42
Multan,2022-10-10,0.0,29.66,47.01,0.42
Multan,2022-10-11,0.0,29.05,36.46,0.42
Multan,2022-10-12,0.0,28.34,29.05,0.42
Multan,2022-10-13,0.0,28.06,33.81,0.42
Multan,2022-10-14,0.0,28.04,33.47,0.42
Multan,2022-10-15,0.0,28.35,30.44,0.42
Multan,2022-10-16,0.0,27.84,30.01,0.41
Multan,2022-10-17,0.0,27.49,33.49,0.41
Multan,2022-10-18,0.0,27.0,31.22,0.41
Multan,2022-10-19,0.0,27.23,31.05,0.41
Multan,2022-10-20,0.0,25.84,41.8,0.41
Multan,2022-10-21,0.0,26.02,36.85,0.41
Multan,2022-10-22,0.0,26.56,36.23,0.41
Multan,2022-10-23,0.0,26.51,39.1,0.41
Multan,2022-10-24,0.0,26.0,36.35,0.41
Multan,2022-10-25,0.0,26.75,32.19,0.41
Multan,2022-10-26,0.0,27.4,26.7,0.41
Multan,2022-10-27,0.0,26.04,31.2,0.41
Multan,2022-10-28,0.0,26.29,33.02,0.41
Multan,2022-10-29,0.0,25.88,32.69,0.41
Multan,2022-10-30,0.0,26.92,32.17,0.41
Multan,2022-10-31,0.0,27.09,33.11,0.41
Multan,2022-11-01,0.0,25.26,40.63,0.41
Multan,2022-11-02,0.0,25.92,40.3,0.41
Multan,2022-11-03,0.0,27.12,37.01,0.41
Multan,2022-11-04,0.0,27.61,34.36,0.41
Multan,2022-11-05,0.0,26.27,39.94,0.41
Multan,2022-11-06,0.41,22.22,66.56,0.41
Multan,2022-11-07,0.0,21.78,50.69,0.41
Multan,2022-11-08,0.0,22.62,45.05,0.41
Multan,2022-11-09,0.0,24.16,38.6,0.4
Multan,2022-11-10,0.0,22.14,47.53,0.4
Multan,2022-11-11,0.0,22.7,45.85,0.4
Multan,2022-11-12,0.0,23.07,36.69,0.4
Multan,2022-11-13,0.06,21.85,35.17,0.4
Multan,2022-11-14,2.46,21.07,49.76,0.41
Multan,2022-11-15,0.02,19.04,57.4,0.41
Multan,2022-11-16,0.0,19.95,40.76,0.41
Multan,2022-11-17,0.0,19.48,33.85,0.41
Multan,2022-11-18,0.0,20.57,28.75,0.41
Multan,2022-11-19,0.0,20.98,30.32,0.41
Multan,2022-11-20,0.0,18.72,48.97,0.41
Multan,2022-11-21,0.0,19.92,38.58,0.41
Multan,2022-11-22,0.0,19.57,33.23,0.41
Multan,2022-11-23,0.0,21.14,24.37,0.4
Multan,2022-11-24,0.0,21.3,22.61,0.4
Multan,2022-11-25,0.0,21.15,28.94,0.4
Multan,2022-11-26,0.0,20.35,30.55,0.4
Multan,2022-11-27,0.0,20.95,26.44,0.4
Multan,2022-11-28,0.0,20.58,25.66,0.4
Multan,2022-11-29,0.0,20.09,27.62,0.4
Multan,2022-11-30,0.0,19.19,30.89,0.4
Multan,2022-12-01,0.0,19.54,30.59,0.4
Multan,2022-12-02,0.0,19.92,30.13,0.4
Multan,2022-12-03,0.0,17.26,36.91,0.4
Multan,2022-12-04,0.0,17.49,38.62,0.4
Multan,2022-12-05,0.0,17.78,30.24,0.4
Multan,2022-12-06,0.0,17.94,31.39,0.4
Multan,2022-12-07,0.0,18.0,33.18,0.4
Multan,2022-12-08,0.0,18.84,36.41,0.4
Multan,2022-12-09,0.0,18.01,46.85,0.4
Multan,2022-12-10,0.0,17.73,42.84,0.4
Multan,2022-12-11,0.0,18.11,45.87,0.4
Multan,2022-12-12,0.0,19.48,38.11,0.4
Multan,2022-12-13,0.0,17.46,43.36,0.4
Multan,2022-12-14,0.0,17.57,31.2,0.4
Multan,2022-12-15,0.0,17.57,27.8,0.4
Multan,2022-12-16,0.0,17.46,24.12,0.4
Multan,2022-12-17,0.0,18.56,25.31,0.4
Multan,2022-12-18,0.0,18.36,27.28,0.4
Multan,2022-12-19,0.0,17.55,29.06,0.4
Multan,2022-12-20,0.0,16.79,30.02,0.4
Multan,2022-12-21,0.0,16.38,29.29,0.4
Multan,2022-12-22,0.0,15.79,27.7,0.4
Multan,2022-12-23,0.0,14.54,28.4,0.4
Multan,2022-12-24,0.0,13.45,30.17,0.4
Multan,2022-12-25,0.0,14.18,25.54,0.4
Multan,2022-12-26,0.0,14.24,26.78,0.4
Multan,2022-12-27,0.0,14.9,27.32,0.4
Multan,2022-12-28,0.97,16.94,40.37,0.4
Multan,2022-12-29,2.05,18.53,55.4,0.41
Multan,2022-12-30,0.44,15.16,63.96,0.41
Multan,2022-12-31,0.0,14.85,43.56,0.41
Multan,2023-01-01,0.0,13.13,35.14,0.41
Multan,2023-01-02,0.0,12.45,35.97,0.41
Multan,2023-01-03,0.0,12.13,32.6,0.41
Multan,2023-01-04,0.0,12.99,29.5,0.41
Multan,2023-01-05,0.0,13.15,26.0,0.41
Multan,2023-01-06,0.0,12.57,29.09,0.4
Multan,2023-01-07,0.0,13.53,24.35,0.4
Multan,2023-01-08,0.0,13.99,25.48,0.4
Multan,2023-01-09,0.0,13.7,34.84,0.4
Multan,2023-01-10,0.0,15.38,30.27,0.4
Multan,2023-01-11,0.07,16.0,39.72,0.4
Multan,2023-01-12,0.03,13.32,49.59,0.4
Multan,2023-01-13,0.0,10.39,22.5,0.4
Multan,2023-01-14,0.0,9.14,15.76,0.4
Multan,2023-01-15,0.0,10.27,15.53,0.4
Multan,2023-01-16,0.0,8.95,22.21,0.4
Multan,2023-01-17,0.0,10.9,20.02,0.4
Multan,2023-01-18,0.01,11.3,19.9,0.4
Multan,2023-01-19,1.55,11.82,39.34,0.4
Multan,2023-01-20,2.37,12.24,63.92,0.41
Multan,2023-01-21,0.37,12.05,59.94,0.41
Multan,2023-01-22,0.0,11.83,53.58,0.41
Multan,2023-01-23,0.0,10.53,45.55,0.41
Multan,2023-01-24,0.0,11.36,31.8,0.41
Multan,2023-01-25,0.0,11.47,27.63,0.41
Multan,2023-01-26,0.0,10.68,30.19,0.41
Multan,2023-01-27,0.0,13.15,24.78,0.41
Multan,2023-01-28,0.0,13.79,24.82,0.41
Multan,2023-01-29,0.0,13.69,32.01,0.41
Multan,2023-01-30,0.0,13.6,57.01,0.41
Multan,2023-01-31,0.0,14.17,54.57,0.41
Multan,2023-02-01,0.0,16.4,35.7,0.41
Multan,2023-02-02,0.0,16.9,31.29,0.4
Multan,2023-02-03,0.0,17.44,33.06,0.4
Multan,2023-02-04,0.0,18.17,48.27,0.4
Multan,2023-02-05,0.0,19.0,36.18,0.4
Multan,2023-02-06,0.0,17.72,41.87,0.4
Multan,2023-02-07,0.0,17.42,37.77,0.4
Multan,2023-02-08,0.0,18.84,25.65,0.4
Multan,2023-02-09,0.0,18.32,32.4,0.4
Multan,2023-02-10,0.0,17.82,30.11,0.4
Multan,2023-02-11,0.0,16.72,20.5,0.4
Multan,2023-02-12,0.0,14.27,19.47,0.4
Multan,2023-02-13,0.0,16.73,15.72,0.4
Multan,2023-02-14,0.0,19.73,25.81,0.4
Multan,2023-02-15,0.0,21.2,27.16,0.4
Multan,2023-02-16,0.0,23.15,23.04,0.4
Multan,2023-02-17,0.0,23.38,21.35,0.4
Multan,2023-02-18,0.0,22.91,19.74,0.4
Multan,2023-02-19,0.0,24.03,22.59,0.4
Multan,2023-02-20,0.0,22.78,40.06,0.4
Multan,2023-02-21,0.0,22.3,30.43,0.4
Multan,2023-02-22,0.0,22.11,26.12,0.4
Multan,2023-02-23,0.0,21.78,31.71,0.4
Multan,2023-02-24,0.0,24.07,25.38,0.4
Multan,2023-02-25,0.0,24.69,24.93,0.4
Multan,2023-02-26,0.0,23.97,29.37,0.4
Multan,2023-02-27,0.0,23.49,33.7,0.4
Multan,2023-02-28,1.69,22.28,36.44,0.4
Multan,2023-03-01,3.06,20.38,62.88,0.41
Multan,2023-03-02,1.05,20.99,57.01,0.41
Multan,2023-03-03,0.02,21.28,53.58,0.41
Multan,2023-03-04,0.0,22.8,44.98,0.41
Multan,2023-03-05,0.0,23.74,39.61,0.41
Multan,2023-03-06,0.0,24.29,34.18,0.41
Multan,2023-03-07,0.0,24.8,31.21,0.41
Multan,2023-03-08,0.0,25.02,29.01,0.4
Multan,2023-03-09,0.0,25.09,25.6,0.4
Multan,2023-03-10,0.0,25.32,26.28,0.4
Multan,2023-03-11,0.0,26.74,25.84,0.4
Multan,2023-03-12,0.0,26.47,27.05,0.4
Multan,2023-03-13,0.0,27.12,30.74,0.4
Multan,2023-03-14,0.0,27.55,22.72,0.4
Multan,2023-03-15,0.0,26.77,21.46,0.4
Multan,2023-03-16,0.38,26.58,32.07,0.4
Multan,2023-03-17,4.69,21.42,65.77,0.41
Multan,2023-03-18,0.15,21.54,59.72,0.41
Multan,2023-03-19,1.22,22.41,54.39,0.41
Multan,2023-03-20,0.03,23.99,45.03,0.41
Multan,2023-03-21,0.89,24.76,39.69,0.41
Multan,2023-03-22,2.26,23.89,49.41,0.41
Multan,2023-03-23,0.87,24.03,54.5,0.41
Multan,2023-03-24,25.17,21.64,67.77,0.45
Multan,2023-03-25,3.98,20.17,63.85,0.46
Multan,2023-03-26,0.0,20.95,60.18,0.46
Multan,2023-03-27,0.0,23.32,46.51,0.45
Multan,2023-03-28,0.02,25.62,42.3,0.45
Multan,2023-03-29,8.54,22.84,54.87,0.44
Multan,2023-03-30,5.71,20.99,71.16,0.46
Multan,2023-03-31,1.53,21.55,63.57,0.46
Multan,2023-04-01,0.98,22.89,62.82,0.46
Multan,2023-04-02,1.92,23.89,59.47,0.46
Multan,2023-04-03,11.0,22.8,67.29,0.47
Multan,2023-04-04,0.11,23.58,60.59,0.47
Multan,2023-04-05,4.31,24.63,52.82,0.47
Multan,2023-04-06,0.77,23.9,58.07,0.47
Multan,2023-04-07,0.14,25.19,44.63,0.47
Multan,2023-04-08,0.0,27.06,39.02,0.46
Multan,2023-04-09,0.0,28.67,33.34,0.46
Multan,2023-04-10,0.0,29.12,33.67,0.45
Multan,2023-04-11,0.0,29.31,37.69,0.45
Multan,2023-04-12,0.07,30.1,36.59,0.44
Multan,2023-04-13,0.0,31.75,26.39,0.44
Multan,2023-04-14,0.0,31.23,30.45,0.44
Multan,2023-04-15,0.0,32.35,29.59,0.43
Multan,2023-04-16,0.0,31.09,34.26,0.43
Multan,2023-04-17,1.37,30.39,40.54,0.43
Multan,2023-04-18,3.76,29.76,46.72,0.43
Multan,2023-04-19,1.06,27.76,47.21,0.43
Multan,2023-04-20,0.03,27.35,39.36,0.43
Multan,2023-04-21,0.0,27.36,39.72,0.42
Multan,2023-04-22,0.0,27.27,38.72,0.42
Multan,2023-04-23,0.0,27.6,28.26,0.42
Multan,2023-04-24,0.0,29.31,21.7,0.42
Multan,2023-04-25,0.0,31.11,22.53,0.42
Multan,2023-04-26,0.0,29.94,32.32,0.41
Multan,2023-04-27,0.0,31.38,33.27,0.41
Multan,2023-04-28,0.21,30.31,38.3,0.41
Multan,2023-04-29,0.94,25.12,61.49,0.41
Multan,2023-04-30,0.11,26.72,53.42,0.41
Multan,2023-05-01,3.63,28.3,52.89,0.41
Multan,2023-05-02,9.71,25.71,64.76,0.43
Multan,2023-05-03,0.66,27.39,55.91,0.43
Multan,2023-05-04,2.11,28.67,52.3,0.43
Multan,2023-05-05,0.78,29.9,49.3,0.43
Multan,2023-05-06,1.31,31.3,40.41,0.43
Multan,2023-05-07,0.0,28.3,29.59,0.42
Multan,2023-05-08,0.0,28.55,35.97,0.42
Multan,2023-05-09,0.0,30.01,28.52,0.42
Multan,2023-05-10,0.0,31.41,22.88,0.41
Multan,2023-05-11,0.0,35.17,16.99,0.41
Multan,2023-05-12,0.0,35.15,22.16,0.41
Multan,2023-05-13,0.0,36.16,17.1,0.41
Multan,2023-05-14,0.0,33.98,26.15,0.41
Multan,2023-05-15,0.0,35.0,22.91,0.41
Multan,2023-05-16,1.68,34.4,28.05,0.41
Multan,2023-05-17,0.79,34.92,37.05,0.41
Multan,2023-05-18,5.03,32.23,44.68,0.42
Multan,2023-05-19,0.0,34.3,31.8,0.41
Multan,2023-05-20,0.0,34.65,25.42,0.41
Multan,2023-05-21,0.0,36.69,22.38,0.41
Multan,2023-05-22,0.0,38.21,27.15,0.41
Multan,2023-05-23,0.1,36.82,31.7,0.41
Multan,2023-05-24,0.0,35.24,27.23,0.41
Multan,2023-05-25,0.63,35.41,28.88,0.41
Multan,2023-05-26,1.03,35.15,37.59,0.41
Multan,2023-05-27,2.58,33.72,49.18,0.41
Multan,2023-05-28,32.56,31.2,56.71,0.42
Multan,2023-05-29,1.34,29.09,59.71,0.47
Multan,2023-05-30,3.14,26.93,62.27,0.47
Multan,2023-05-31,11.72,27.81,63.29,0.47
Multan,2023-06-01,6.67,26.08,72.85,0.49
Multan,2023-06-02,0.0,29.0,56.67,0.48
Multan,2023-06-03,13.46,30.85,55.48,0.48
Multan,2023-06-04,6.06,30.92,62.01,0.5
Multan,2023-06-05,0.0,33.34,51.6,0.5
Multan,2023-06-06,8.34,34.0,48.12,0.49
Multan,2023-06-07,1.37,34.15,48.39,0.5
Multan,2023-06-08,0.0,34.74,46.01,0.49
Multan,2023-06-09,0.0,36.06,46.51,0.48
Multan,2023-06-10,0.55,35.68,45.94,0.48
Multan,2023-06-11,0.34,35.05,46.39,0.47
Multan,2023-06-12,0.0,36.42,42.42,0.46
Multan,2023-06-13,0.0,36.47,39.24,0.46
Multan,2023-06-14,0.22,35.76,43.24,0.45
Multan,2023-06-15,1.1,34.51,47.81,0.45
Multan,2023-06-16,1.57,34.02,52.35,0.45
Multan,2023-06-17,0.03,35.48,49.7,0.44
Multan,2023-06-18,0.0,36.1,47.1,0.44
Multan,2023-06-19,0.0,37.1,43.92,0.43
Multan,2023-06-20,0.0,39.03,38.56,0.43
Multan,2023-06-21,0.0,39.24,36.13,0.42
Multan,2023-06-22,0.0,39.75,35.58,0.42
Multan,2023-06-23,0.0,40.51,32.3,0.42
Multan,2023-06-24,0.07,40.29,31.76,0.42
Multan,2023-06-25,1.23,40.21,34.23,0.42
Multan,2023-06-26,5.49,37.36,45.17,0.42
Multan,2023-06-27,1.31,35.82,51.85,0.42
Multan,2023-06-28,0.34,36.78,47.47,0.42
Multan,2023-06-29,1.32,37.45,44.94,0.42
Multan,2023-06-30,0.36,38.01,43.65,0.42
Multan,2023-07-01,3.94,36.59,50.61,0.42
Multan,2023-07-02,0.34,37.91,44.06,0.42
Multan,2023-07-03,0.01,39.67,37.18,0.42
Multan,2023-07-04,0.2,40.2,33.81,0.41
Multan,2023-07-05,0.51,37.86,42.35,0.41
Multan,2023-07-06,1.57,36.66,44.99,0.41
Multan,2023-07-07,2.13,34.18,50.71,0.42
Multan,2023-07-08,5.07,33.48,56.96,0.42
Multan,2023-07-09,0.48,34.15,53.25,0.42
Multan,2023-07-10,0.02,35.74,45.2,0.42
Multan,2023-07-11,0.0,38.15,38.14,0.42
Multan,2023-07-12,0.01,39.49,34.2,0.41
Multan,2023-07-13,0.77,40.09,33.58,0.41
Multan,2023-07-14,0.14,38.4,38.28,0.41
Multan,2023-07-15,0.25,39.57,34.25,0.41
Multan,2023-07-16,0.35,39.41,36.0,0.41
Multan,2023-07-17,0.96,39.6,37.37,0.41
Multan,2023-07-18,0.28,40.38,36.58,0.41
Multan,2023-07-19,1.0,39.76,39.14,0.41
Multan,2023-07-20,5.22,36.54,49.61,0.41
Multan,2023-07-21,3.86,31.83,73.13,0.42
Multan,2023-07-22,3.1,32.08,74.33,0.43
Multan,2023-07-23,2.57,31.46,68.28,0.43
Multan,2023-07-24,27.49,32.81,65.13,0.44
Multan,2023-07-25,18.22,31.12,77.02,0.49
Multan,2023-07-26,4.85,30.64,80.05,0.5
Multan,2023-07-27,0.44,32.74,67.94,0.5
Multan,2023-07-28,0.37,33.77,62.93,0.49
Multan,2023-07-29,4.6,33.69,63.83,0.49
Multan,2023-07-30,5.77,33.37,65.28,0.49
Multan,2023-07-31,0.07,34.58,56.69,0.48
Multan,2023-08-01,0.05,35.07,55.22,0.48
Multan,2023-08-02,0.0,35.37,55.08,0.47
Multan,2023-08-03,0.0,35.1,55.94,0.46
Multan,2023-08-04,0.0,35.02,53.11,0.46
Multan,2023-08-05,0.0,35.38,53.61,0.46
Multan,2023-08-06,0.0,35.11,53.64,0.45
Multan,2023-08-07,0.0,34.71,55.35,0.45
Multan,2023-08-08,0.0,34.94,53.45,0.44
Multan,2023-08-09,0.0,35.39,52.23,0.44
Multan,2023-08-10,0.01,34.82,52.06,0.43
Multan,2023-08-11,0.03,34.76,49.84,0.43
Multan,2023-08-12,0.0,35.45,47.09,0.43
Multan,2023-08-13,0.0,35.76,44.75,0.42
Multan,2023-08-14,0.0,35.83,43.76,0.42
Multan,2023-08-15,0.0,36.29,46.37,0.42
Multan,2023-08-16,0.0,35.9,46.05,0.42
Multan,2023-08-17,0.0,35.8,44.63,0.42
Multan,2023-08-18,0.0,36.66,39.65,0.42
Multan,2023-08-19,0.0,36.58,36.81,0.42
Multan,2023-08-20,0.41,37.27,37.46,0.41
Multan,2023-08-21,0.07,38.25,36.17,0.41
Multan,2023-08-22,0.0,38.11,34.29,0.41
Multan,2023-08-23,0.0,37.73,33.49,0.41
Multan,2023-08-24,0.0,35.78,34.62,0.41
Multan,2023-08-25,0.09,36.02,34.78,0.41
Multan,2023-08-26,20.46,34.12,49.34,0.42
Multan,2023-08-27,4.54,32.48,56.61,0.45
Multan,2023-08-28,0.0,33.61,49.16,0.44
Multan,2023-08-29,0.58,33.15,52.37,0.44
Multan,2023-08-30,0.0,34.67,47.98,0.43
Multan,2023-08-31,0.0,34.75,42.27,0.43
Multan,2023-09-01,0.0,34.71,38.37,0.42
Multan,2023-09-02,0.0,34.37,36.91,0.42
Multan,2023-09-03,0.0,34.57,37.63,0.42
Multan,2023-09-04,0.0,35.0,37.6,0.42
Multan,2023-09-05,0.0,35.4,36.1,0.41
Multan,2023-09-06,0.0,36.36,34.55,0.41
Multan,2023-09-07,0.0,36.36,31.4,0.41
Multan,2023-09-08,0.0,36.82,29.81,0.41
Multan,2023-09-09,0.0,37.05,28.15,0.41
Multan,2023-09-10,0.0,36.5,29.89,0.41
Multan,2023-09-11,0.0,36.44,33.21,0.41
Multan,2023-09-12,0.0,37.17,28.93,0.41
Multan,2023-09-13,0.0,37.05,29.27,0.41
Multan,2023-09-14,0.0,37.72,31.72,0.41
Multan,2023-09-15,0.09,37.7,32.37,0.4
Multan,2023-09-16,2.16,36.42,39.63,0.41
Multan,2023-09-17,0.11,35.32,45.51,0.41
Multan,2023-09-18,0.17,33.41,51.51,0.41
Multan,2023-09-19,1.01,32.81,54.47,0.41
Multan,2023-09-20,0.15,33.85,50.55,0.41
Multan,2023-09-21,0.01,35.52,44.6,0.41
Multan,2023-09-22,0.2,36.36,38.02,0.41
Multan,2023-09-23,0.01,35.26,35.97,0.4
Multan,2023-09-24,0.0,34.64,33.11,0.4
Multan,2023-09-25,0.0,33.16,32.03,0.4
Multan,2023-09-26,0.0,32.54,41.58,0.4
Multan,2023-09-27,0.0,33.72,31.07,0.4
Multan,2023-09-28,0.0,33.1,18.55,0.4
Multan,2023-09-29,0.0,30.92,19.17,0.4
Multan,2023-09-30,0.0,29.9,36.09,0.4
Multan,2023-10-01,0.0,31.43,23.52,0.4
Multan,2023-10-02,0.0,30.92,13.05,0.4
Multan,2023-10-03,0.0,31.09,14.13,0.4
Multan,2023-10-04,0.0,31.69,12.17,0.4
Multan,2023-10-05,0.0,31.65,14.18,0.4
Multan,2023-10-06,0.0,32.05,18.77,0.4
Multan,2023-10-07,0.0,31.79,25.24,0.4
Multan,2023-10-08,0.0,32.07,27.39,0.4
Multan,2023-10-09,0.0,31.45,18.47,0.4
Multan,2023-10-10,0.0,29.49,23.01,0.4
Multan,2023-10-11,0.0,29.43,33.2,0.4
Multan,2023-10-12,0.0,29.82,20.85,0.4
Multan,2023-10-13,0.0,30.57,24.07,0.4
Multan,2023-10-14,0.0,30.17,28.86,0.4
Multan,2023-10-15,0.01,28.91,41.77,0.4
Multan,2023-10-16,6.12,27.36,43.05,0.41
Multan,2023-10-17,4.02,23.99,63.59,0.42
Multan,2023-10-18,1.85,23.84,60.6,0.42
Multan,2023-10-19,0.0,25.05,51.95,0.42
Multan,2023-10-20,0.0,26.09,48.25,0.41
Multan,2023-10-21,2.32,27.27,47.95,0.41
Multan,2023-10-22,0.7,26.48,52.57,0.42
Multan,2023-10-23,0.01,25.73,49.51,0.41
Multan,2023-10-24,0.0,26.45,41.09,0.41
Multan,2023-10-25,0.0,26.74,41.04,0.41
Multan,2023-10-26,0.0,27.21,33.22,0.41
Multan,2023-10-27,0.0,27.07,28.96,0.41
Multan,2023-10-28,0.0,27.99,30.47,0.41
Multan,2023-10-29,0.0,27.98,33.97,0.41
Multan,2023-10-30,0.0,28.47,33.07,0.41
Multan,2023-10-31,0.0,27.94,35.32,0.4
Multan,2023-11-01,0.0,27.43,33.9,0.4
Multan,2023-11-02,0.0,25.82,42.67,0.4
Multan,2023-11-03,0.0,25.44,51.31,0.4
Multan,2023-11-04,0.0,25.22,46.04,0.4
Multan,2023-11-05,0.0,25.61,37.55,0.4
Multan,2023-11-06,1.2,26.28,34.05,0.4
Multan,2023-11-07,1.77,24.18,46.34,0.41
Multan,2023-11-08,0.25,24.37,50.57,0.41
Multan,2023-11-09,0.0,25.02,43.42,0.41
Multan,2023-11-10,0.77,20.97,51.33,0.41
Multan,2023-11-11,0.0,20.94,55.38,0.41
Multan,2023-11-12,0.0,21.53,34.76,0.41
Multan,2023-11-13,0.0,21.87,32.13,0.41
Multan,2023-11-14,0.0,21.04,35.88,0.41
Multan,2023-11-15,0.0,20.82,36.1,0.41
Multan,2023-11-16,0.0,21.06,31.71,0.41
Multan,2023-11-17,0.0,20.9,31.05,0.4
Multan,2023-11-18,0.0,20.0,34.57,0.4
Multan,2023-11-19,0.0,19.8,41.76,0.4
Multan,2023-11-20,0.0,19.92,44.74,0.4
Multan,2023-11-21,0.0,20.13,43.1,0.4
Multan,2023-11-22,0.0,20.45,39.85,0.4
Multan,2023-11-23,0.0,20.89,41.28,0.4
Multan,2023-11-24,0.0,19.63,46.48,0.4
Multan,2023-11-25,0.0,19.92,45.15,0.4
Multan,2023-11-26,0.0,19.18,46.12,0.4
Multan,2023-11-27,0.0,18.49,52.96,0.4
Multan,2023-11-28,0.0,18.5,50.48,0.4
Multan,2023-11-29,0.0,20.04,42.7,0.4
Multan,2023-11-30,0.0,20.59,42.2,0.4
Multan,2023-12-01,0.0,19.01,56.55,0.4
Multan,2023-12-02,0.0,19.29,48.34,0.4
Multan,2023-12-03,0.0,19.28,42.95,0.4
Multan,2023-12-04,0.0,19.48,38.1,0.4
Multan,2023-12-05,0.0,19.69,33.88,0.4
Multan,2023-12-06,0.0,19.4,33.08,0.4
Multan,2023-12-07,0.0,18.22,32.5,0.4
Multan,2023-12-08,0.0,17.51,28.8,0.4
Multan,2023-12-09,0.0,16.96,30.95,0.4
Multan,2023-12-10,0.0,17.09,26.01,0.4
Multan,2023-12-11,0.0,16.01,22.75,0.4
Multan,2023-12-12,0.0,14.03,32.9,0.4
Multan,2023-12-13,0.0,15.36,34.68,0.4
Multan,2023-12-14,0.0,16.13,33.61,0.4
Multan,2023-12-15,0.0,16.73,31.21,0.4
Multan,2023-12-16,0.0,15.54,38.45,0.4
Multan,2023-12-17,0.0,14.59,45.15,0.4
Multan,2023-12-18,0.0,16.03,38.22,0.4
Multan,2023-12-19,0.0,15.78,25.17,0.4
Multan,2023-12-20,0.0,16.79,22.13,0.4
Multan,2023-12-21,0.0,18.14,16.52,0.4
Multan,2023-12-22,0.0,17.33,18.62,0.4
Multan,2023-12-23,0.0,16.47,25.09,0.4
Multan,2023-12-24,0.0,15.85,39.02,0.4
Multan,2023-12-25,0.0,17.48,37.6,0.4
Multan,2023-12-26,0.0,17.2,34.0,0.4
Multan,2023-12-27,0.0,16.94,37.62,0.4
Multan,2023-12-28,0.0,16.86,34.94,0.4
Multan,2023-12-29,0.0,15.65,38.7,0.4
Multan,2023-12-30,0.0,15.1,37.98,0.4
Multan,2023-12-31,0.0,15.93,33.66,0.4
Multan,2024-01-01,0.0,15.07,36.53,0.4
Multan,2024-01-02,0.0,14.11,39.86,0.4
Multan,2024-01-03,0.0,13.98,39.46,0.4
Multan,2024-01-04,0.0,14.67,35.94,0.4
Multan,2024-01-05,0.0,13.88,39.19,0.4
Multan,2024-01-06,0.0,14.03,37.87,0.4
Multan,2024-01-07,0.0,13.72,40.05,0.4
Multan,2024-01-08,0.32,13.07,54.78,0.4
Multan,2024-01-09,0.02,12.73,65.09,0.4
Multan,2024-01-10,0.0,14.16,45.51,0.4
Multan,2024-01-11,0.0,13.94,37.33,0.4
